session,site,species_order,family,binomial,species,size_bin,size_bin_lengths,predator_presence,habitat,octocoral,stony,relief_cm,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_area,SVC_max_depth,SVC_density,pred_date,pred_depth,pred_area,pred_density,SVC_pred_difference,total_density,SVCpred_area_dif,log_difference,average_depth,pred_abundance,SVC_pred_abundance,SVC_time,pred_time,SVCpred_time_dif,SVC_speed,pred_speed,SVCpred_speed_dif
205,Ten 3A,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Continuous,5,5,46.84615384615385,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-22,176.7145868,29,0,2015-03-22,31,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,30,1,0,34,24.5,9.5,5.197487847058824,81.63265306122449,-76.43516521416566
206,Ten 5A,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,3,2,21.115384615384617,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-22,176.7145868,32,0,2015-03-22,30,2000,0.0025,-0.0025,0.0025,-1823.2854132,-1.252762968495368,31,5,0,36,16.5,19.5,4.908738522222222,121.21212121212122,-116.303382689899
206,Ten 5A,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Continuous,3,2,21.115384615384617,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-22,176.7145868,32,0.005658842419905994,2015-03-22,30,2000,0.0035,0.0021588424199059943,0.009158842419905994,-1823.2854132,0.3918682618442464,31,7,1,36,16.5,19.5,4.908738522222222,121.21212121212122,-116.303382689899
206,Ten 5A,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,6,42.62977,1,Continuous,3,2,21.115384615384617,0,benthic,solitary,70,neutral,1,carnivore,anguilliform,2015-03-22,176.7145868,32,0,2015-03-22,30,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,31,1,0,36,16.5,19.5,4.908738522222222,121.21212121212122,-116.303382689899
206,Ten 5A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,3,2,21.115384615384617,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-22,176.7145868,32,0,2015-03-22,30,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,31,1,0,36,16.5,19.5,4.908738522222222,121.21212121212122,-116.303382689899
206,Ten 5A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,3,2,21.115384615384617,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-22,176.7145868,32,0,2015-03-22,30,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,31,1,0,36,16.5,19.5,4.908738522222222,121.21212121212122,-116.303382689899
206,Ten 5A,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,3,2,21.115384615384617,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-22,176.7145868,32,0,2015-03-22,30,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,31,1,0,36,16.5,19.5,4.908738522222222,121.21212121212122,-116.303382689899
207,Conch 3A,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Continuous,20,5,33.53846153846154,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-23,176.7145868,43,0.005658842419905994,2015-03-23,47.5,2000,5e-4,0.005158842419905994,0.006158842419905995,-1823.2854132,1.4904805505123555,45.25,1,1,35,20,15,5.048988194285714,100,-94.95101180571429
207,Conch 3A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,20,5,33.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,43,0.005658842419905994,2015-03-23,47.5,2000,0.0015,0.004158842419905995,0.007158842419905994,-1823.2854132,0.979654926746365,45.25,3,1,35,20,15,5.048988194285714,100,-94.95101180571429
207,Conch 3A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,20,5,33.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,43,0,2015-03-23,47.5,2000,0.0015,-0.0015,0.0015,-1823.2854132,-0.9162907318741551,45.25,3,0,35,20,15,5.048988194285714,100,-94.95101180571429
207,Conch 3A,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,20,5,33.53846153846154,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-23,176.7145868,43,0,2015-03-23,47.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,45.25,1,0,35,20,15,5.048988194285714,100,-94.95101180571429
208,Conch 4B,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,18,2,18.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,43,0,2015-03-23,44,2000,0.002,-0.002,0.002,-1823.2854132,-1.0986122886681091,43.5,4,0,24,16.5,7.5,7.363107783333334,121.21212121212122,-113.84901342878788
208,Conch 4B,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,18,2,18.53846153846154,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,43,0,2015-03-23,44,2000,0.0025,-0.0025,0.0025,-1823.2854132,-1.252762968495368,43.5,5,0,24,16.5,7.5,7.363107783333334,121.21212121212122,-113.84901342878788
208,Conch 4B,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,42.62977,1,Continuous,18,2,18.53846153846154,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-23,176.7145868,43,0,2015-03-23,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,43.5,1,0,24,16.5,7.5,7.363107783333334,121.21212121212122,-113.84901342878788
208,Conch 4B,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,18,2,18.53846153846154,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-23,176.7145868,43,0,2015-03-23,44,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,43.5,1,0,24,16.5,7.5,7.363107783333334,121.21212121212122,-113.84901342878788
209,Conch 6A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,15,5,27.384615384615383,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,45,0,2015-03-23,43.5,2000,0.003,-0.003,0.003,-1823.2854132,-1.3862943611198908,44.25,6,0,32,22,10,5.5223308375,90.9090909090909,-85.38676007159091
209,Conch 6A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,15,5,27.384615384615383,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,45,0,2015-03-23,43.5,2000,0.0025,-0.0025,0.0025,-1823.2854132,-1.252762968495368,44.25,5,0,32,22,10,5.5223308375,90.9090909090909,-85.38676007159091
209,Conch 6A,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,42.62977,1,Continuous,15,5,27.384615384615383,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,45,0,2015-03-23,43.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,44.25,1,0,32,22,10,5.5223308375,90.9090909090909,-85.38676007159091
209,Conch 6A,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,22.657,1,Continuous,15,5,27.384615384615383,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-23,176.7145868,45,0,2015-03-23,43.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,44.25,1,0,32,22,10,5.5223308375,90.9090909090909,-85.38676007159091
209,Conch 6A,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,15,5,27.384615384615383,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-23,176.7145868,45,0,2015-03-23,43.5,2000,0.001,-0.001,0.001,-1823.2854132,-0.6931471805599454,44.25,2,0,32,22,10,5.5223308375,90.9090909090909,-85.38676007159091
209,Conch 6A,Perciformes,Epinephelidae,Cephalopholis fulva,coney,5,22.657,1,Continuous,15,5,27.384615384615383,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2015-03-23,176.7145868,45,0.005658842419905994,2015-03-23,43.5,2000,0,0.005658842419905994,0.005658842419905994,-1823.2854132,1.8959456586205201,44.25,0,1,32,22,10,5.5223308375,90.9090909090909,-85.38676007159091
210,KL-P2,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,42.62977,1,Patch,40,20,25,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-03-23,28.27433388,15,0,2015-03-23,15.666666666666666,256.5,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-228.22566612,-1.5889566923728227,15.333333333333332,1,0,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,16.60974,1,Patch,40,20,25,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-23,28.27433388,15,0,2015-03-23,15.666666666666666,256.5,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-228.22566612,-1.5889566923728227,15.333333333333332,1,0,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Patch,40,20,25,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-23,28.27433388,15,0.0353677651344195,2015-03-23,15.666666666666666,256.5,0.007797270955165692,0.027570494179253807,0.04316503608958519,-228.22566612,1.4192412544046018,15.333333333333332,2,1,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,22.657,1,Patch,40,20,25,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-23,28.27433388,15,0,2015-03-23,15.666666666666666,256.5,0.007797270955165692,-0.007797270955165692,0.007797270955165692,-228.22566612,-2.174441554656232,15.333333333333332,2,0,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Perciformes,Epinephelidae,Epinephelus morio,red grouper,4,16.60974,1,Patch,40,20,25,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-23,28.27433388,15,0.0353677651344195,2015-03-23,15.666666666666666,256.5,0.007797270955165692,0.027570494179253807,0.04316503608958519,-228.22566612,1.4192412544046018,15.333333333333332,2,1,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,22.657,1,Patch,40,20,25,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-23,28.27433388,15,0,2015-03-23,15.666666666666666,256.5,0.023391812865497075,-0.023391812865497075,0.023391812865497075,-228.22566612,-3.194247537694285,15.333333333333332,6,0,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,40,20,25,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-23,28.27433388,15,0.0353677651344195,2015-03-23,15.666666666666666,256.5,0.011695906432748537,0.02367185870167096,0.047063671567168036,-228.22566612,1.0524031956852022,15.333333333333332,3,1,24,19,5,1.178097245,13.5,-12.321902755
210,KL-P2,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,40,20,25,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-23,28.27433388,15,0,2015-03-23,15.666666666666666,256.5,0.011695906432748537,-0.011695906432748537,0.011695906432748537,-228.22566612,-2.5412796133756315,15.333333333333332,3,0,24,19,5,1.178097245,13.5,-12.321902755
211,DANGER 88,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,70,5,70.5,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,10,0,2015-03-24,10,283.5,0.003527336860670194,-0.003527336860670194,0.003527336860670194,-255.22566612,-1.5101338771433879,10,1,0,15,13.333333333333334,1.666666666666666,1.884955592,21.2625,-19.377544408
211,DANGER 88,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,42.62977,1,Patch,70,5,70.5,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-03-24,28.27433388,10,0,2015-03-24,10,283.5,0.003527336860670194,-0.003527336860670194,0.003527336860670194,-255.22566612,-1.5101338771433879,10,1,0,15,13.333333333333334,1.666666666666666,1.884955592,21.2625,-19.377544408
212,KL-P11,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,30,30,33.76,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,13,0,2015-03-24,10,1197,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-1168.72566612,-0.6072743668266369,11.5,1,0,20,12.333333333333334,7.666666666666666,1.413716694,97.05405405405405,-95.64033736005405
212,KL-P11,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,16.60974,1,Patch,30,30,33.76,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-24,28.27433388,13,0,2015-03-24,10,1197,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-1168.72566612,-0.6072743668266369,11.5,1,0,20,12.333333333333334,7.666666666666666,1.413716694,97.05405405405405,-95.64033736005405
212,KL-P11,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,42.62977,1,Patch,30,30,33.76,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-24,28.27433388,13,0,2015-03-24,10,1197,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-1168.72566612,-0.6072743668266369,11.5,1,0,20,12.333333333333334,7.666666666666666,1.413716694,97.05405405405405,-95.64033736005405
212,KL-P11,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,22.657,1,Patch,30,30,33.76,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,13,0,2015-03-24,10,1197,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-1168.72566612,-0.6072743668266369,11.5,1,0,20,12.333333333333334,7.666666666666666,1.413716694,97.05405405405405,-95.64033736005405
212,KL-P11,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,30,30,33.76,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,10,1197,8.35421888053467e-4,0.03453234324636603,0.036203187022472966,-1168.72566612,2.9864084422341968,11.5,1,1,20,12.333333333333334,7.666666666666666,1.413716694,97.05405405405405,-95.64033736005405
213,KL-P13,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Patch,40,30,29.03571428571429,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-24,28.27433388,12,0,2015-03-24,14,1881,0.001063264221158958,-0.001063264221158958,0.001063264221158958,-1852.72566612,-0.7242893020678753,13,2,0,19,12.333333333333334,6.666666666666666,1.4881228357894738,152.51351351351352,-151.02539067772403
213,KL-P13,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Patch,40,30,29.03571428571429,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-24,28.27433388,12,0,2015-03-24,14,1881,5.31632110579479e-4,-5.31632110579479e-4,5.31632110579479e-4,-1852.72566612,-0.4263339057834976,13,1,0,19,12.333333333333334,6.666666666666666,1.4881228357894738,152.51351351351352,-151.02539067772403
213,KL-P13,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,42.62977,1,Patch,40,30,29.03571428571429,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-24,28.27433388,12,0,2015-03-24,14,1881,0.001594896331738437,-0.001594896331738437,0.001594896331738437,-1852.72566612,-0.9535465665861169,13,3,0,19,12.333333333333334,6.666666666666666,1.4881228357894738,152.51351351351352,-151.02539067772403
213,KL-P13,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,40,30,29.03571428571429,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,12,0,2015-03-24,14,1881,0.001063264221158958,-0.001063264221158958,0.001063264221158958,-1852.72566612,-0.7242893020678753,13,2,0,19,12.333333333333334,6.666666666666666,1.4881228357894738,152.51351351351352,-151.02539067772403
214,KL-P14,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Patch,60,20,36.71428571428571,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-24,28.27433388,13,0,2015-03-24,17,816,0.0024509803921568627,-0.0024509803921568627,0.0024509803921568627,-787.72566612,-1.238658362313826,15,2,0,21,10,11,1.3463968514285714,81.6,-80.25360314857143
214,KL-P14,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,60,20,36.71428571428571,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,13,0.070735530268839,2015-03-24,17,816,0.0024509803921568627,0.06828454987668213,0.07318651066099587,-787.72566612,3.0343278032610494,15,2,2,21,10,11,1.3463968514285714,81.6,-80.25360314857143
214,KL-P14,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,22.657,1,Patch,60,20,36.71428571428571,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,17,816,0,0.0353677651344195,0.0353677651344195,-787.72566612,3.5936828090608337,15,0,1,21,10,11,1.3463968514285714,81.6,-80.25360314857143
215,KL-W12,Perciformes,Epinephelidae,Cephalopholis fulva,coney,5,22.657,1,Continuous,40,2,21.16,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,56,0.005658842419905994,2015-03-24,57.5,2000,0.001,0.004658842419905994,0.006658842419905994,-1823.2854132,1.2027984780605747,56.75,2,1,30,25,5,5.890486226666667,80,-74.10951377333333
215,KL-W12,Perciformes,Epinephelidae,Cephalopholis fulva,coney,6,42.62977,1,Continuous,40,2,21.16,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,56,0,2015-03-24,57.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,56.75,1,0,30,25,5,5.890486226666667,80,-74.10951377333333
215,KL-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,40,2,21.16,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,56,0,2015-03-24,57.5,2000,0.001,-0.001,0.001,-1823.2854132,-0.6931471805599454,56.75,2,0,30,25,5,5.890486226666667,80,-74.10951377333333
215,KL-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,22.657,1,Continuous,40,2,21.16,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,56,0,2015-03-24,57.5,2000,0.001,-0.001,0.001,-1823.2854132,-0.6931471805599454,56.75,2,0,30,25,5,5.890486226666667,80,-74.10951377333333
215,KL-W12,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Continuous,40,2,21.16,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,56,0,2015-03-24,57.5,2000,0.001,-0.001,0.001,-1823.2854132,-0.6931471805599454,56.75,2,0,30,25,5,5.890486226666667,80,-74.10951377333333
215,KL-W12,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,42.62977,1,Continuous,40,2,21.16,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,56,0,2015-03-24,57.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,56.75,1,0,30,25,5,5.890486226666667,80,-74.10951377333333
215,KL-W12,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,40,2,21.16,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-24,176.7145868,56,0,2015-03-24,57.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,56.75,1,0,30,25,5,5.890486226666667,80,-74.10951377333333
216,KL-W13,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,6,42.62977,1,Continuous,30,5,122,0,benthic,solitary,70,neutral,1,carnivore,anguilliform,2015-03-24,176.7145868,52,0,2015-03-24,52.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,52.25,1,0,30,20,10,5.890486226666667,100,-94.10951377333333
216,KL-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,16.60974,1,Continuous,30,5,122,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-24,176.7145868,52,0,2015-03-24,52.5,2000,0.0025,-0.0025,0.0025,-1823.2854132,-1.252762968495368,52.25,5,0,30,20,10,5.890486226666667,100,-94.10951377333333
216,KL-W13,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Continuous,30,5,122,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-24,176.7145868,52,0,2015-03-24,52.5,2000,5e-4,-5e-4,5e-4,-1823.2854132,-0.4054651081081646,52.25,1,0,30,20,10,5.890486226666667,100,-94.10951377333333
216,KL-W13,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,42.62977,1,Continuous,30,5,122,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-24,176.7145868,52,0.005658842419905994,2015-03-24,52.5,2000,0,0.005658842419905994,0.005658842419905994,-1823.2854132,1.8959456586205201,52.25,0,1,30,20,10,5.890486226666667,100,-94.10951377333333
217,KL-P5,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,35,40,48.07692307692308,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-25,78.53981634,22,0,2015-03-25,24.666666666666668,2805,0.0010695187165775401,-0.0010695187165775401,0.0010695187165775401,-2726.46018366,-0.7273160761751951,23.333333333333336,3,0,34,18.666666666666668,15.333333333333332,2.3099945982352943,150.26785714285714,-147.95786254462183
217,KL-P5,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Patch,35,40,48.07692307692308,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-25,78.53981634,22,0.02546479089462052,2015-03-25,24.666666666666668,2805,0.0017825311942959,0.023682259700324622,0.02724732208891642,-2726.46018366,2.2524541890814103,23.333333333333336,5,2,34,18.666666666666668,15.333333333333332,2.3099945982352943,150.26785714285714,-147.95786254462183
217,KL-P5,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,42.62977,1,Patch,35,40,48.07692307692308,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-25,78.53981634,22,0,2015-03-25,24.666666666666668,2805,3.5650623885918e-4,-3.5650623885918e-4,3.5650623885918e-4,-2726.46018366,-0.3049124523389892,23.333333333333336,1,0,34,18.666666666666668,15.333333333333332,2.3099945982352943,150.26785714285714,-147.95786254462183
217,KL-P5,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,35,40,48.07692307692308,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-25,78.53981634,22,0,2015-03-25,24.666666666666668,2805,0.0035650623885918,-0.0035650623885918,0.0035650623885918,-2726.46018366,-1.5184321806768288,23.333333333333336,10,0,34,18.666666666666668,15.333333333333332,2.3099945982352943,150.26785714285714,-147.95786254462183
217,KL-P5,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,35,40,48.07692307692308,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-25,78.53981634,22,0,2015-03-25,24.666666666666668,2805,0.0010695187165775401,-0.0010695187165775401,0.0010695187165775401,-2726.46018366,-0.7273160761751951,23.333333333333336,3,0,34,18.666666666666668,15.333333333333332,2.3099945982352943,150.26785714285714,-147.95786254462183
217,KL-P5,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,22.657,1,Patch,35,40,48.07692307692308,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-25,78.53981634,22,0.01273239544731026,2015-03-25,24.666666666666668,2805,0,0.01273239544731026,0.01273239544731026,-2726.46018366,2.619757672683737,23.333333333333336,0,1,34,18.666666666666668,15.333333333333332,2.3099945982352943,150.26785714285714,-147.95786254462183
218,KL-P6,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,22.657,1,Patch,30,35,54.58333333333333,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-25,78.53981634,22,0,2015-03-25,20,399,0.002506265664160401,-0.002506265664160401,0.002506265664160401,-320.46018366,-1.2545515577756179,21,1,0,23,11,12,3.414774623478261,36.27272727272727,-32.857952649249015
218,KL-P6,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,42.62977,1,Patch,30,35,54.58333333333333,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-25,78.53981634,22,0,2015-03-25,20,399,0.005012531328320802,-0.005012531328320802,0.005012531328320802,-320.46018366,-1.7938458459498312,21,2,0,23,11,12,3.414774623478261,36.27272727272727,-32.857952649249015
218,KL-P6,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,42.62977,1,Patch,30,35,54.58333333333333,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-25,78.53981634,22,0,2015-03-25,20,399,0.002506265664160401,-0.002506265664160401,0.002506265664160401,-320.46018366,-1.2545515577756179,21,1,0,23,11,12,3.414774623478261,36.27272727272727,-32.857952649249015
218,KL-P6,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,42.62977,1,Patch,30,35,54.58333333333333,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-25,78.53981634,22,0,2015-03-25,20,399,0.005012531328320802,-0.005012531328320802,0.005012531328320802,-320.46018366,-1.7938458459498312,21,2,0,23,11,12,3.414774623478261,36.27272727272727,-32.857952649249015
218,KL-P6,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,5,22.657,1,Patch,30,35,54.58333333333333,0,demersal,solitary,50,camouflage,1,carnivore,fusiform,2015-03-25,78.53981634,22,0,2015-03-25,20,399,0.005012531328320802,-0.005012531328320802,0.005012531328320802,-320.46018366,-1.7938458459498312,21,2,0,23,11,12,3.414774623478261,36.27272727272727,-32.857952649249015
219,KL-P7,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,42.62977,1,Patch,40,35,56.27777777777778,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-25,28.27433388,18,0,2015-03-25,16,1606.5,6.224712107065049e-4,-6.224712107065049e-4,6.224712107065049e-4,-1578.22566612,-0.4839504256522469,17,1,0,24,19.5,4.5,1.178097245,82.38461538461539,-81.20651813961538
219,KL-P7,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,42.62977,1,Patch,40,35,56.27777777777778,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-25,28.27433388,18,0,2015-03-25,16,1606.5,0.0018674136321195146,-0.0018674136321195146,0.0018674136321195146,-1578.22566612,-1.0534104499930734,17,3,0,24,19.5,4.5,1.178097245,82.38461538461539,-81.20651813961538
